donation_id,donor_id,campaign_id,donation_date,amount,method,status
DON01191,D0828,CAMP009,2020-12-23,4103.66,Cash,Completed
DON01192,D0803,CAMP009,2024-05-01,2969.13,Check,Failed
DON01193,D0238,CAMP013,2023-04-06,241.01,Credit Card,Failed
DON01194,D0948,CAMP013,2025-05-06,4166.27,Check,Failed
DON01195,D0626,CAMP010,2023-03-26,4780.83,Check,Refunded
DON01196,D0702,CAMP004,2025-04-09,1619.1,Cash,Completed
DON01197,D0759,CAMP014,2020-08-03,380.53,Credit Card,Completed
DON01198,D0302,CAMP003,2022-03-22,4290.56,Check,Completed
DON01199,D0254,CAMP022,2022-05-11,1301.39,Credit Card,Completed
DON01200,D0656,CAMP008,2022-07-30,4529.34,Cash,Completed
DON01201,D0053,CAMP020,2022-03-07,335.36,Check,Refunded
DON01202,D0141,CAMP024,2023-08-16,965.48,Cash,Completed
DON01203,D0930,CAMP006,2025-01-05,4605.9,Check,Completed
DON01204,D0020,CAMP025,2023-02-04,2923.51,Credit Card,Refunded
DON01205,D0600,CAMP025,2024-10-02,3941.13,Online,Refunded
DON01206,D0771,CAMP014,2024-12-12,3296.7,Check,Failed
DON01207,D0857,CAMP025,2024-01-24,2069.34,Online,Completed
DON01208,D0997,CAMP020,2023-12-05,3856.74,Online,Failed
DON01209,D0877,CAMP014,2021-10-06,4484.21,Credit Card,Refunded
DON01210,D0387,CAMP010,2020-09-26,3709.02,Check,Refunded
DON01211,D0289,CAMP014,2024-12-14,2563.6,Online,Failed
DON01212,D0521,CAMP001,2023-09-23,1884.92,Check,Completed
DON01213,D0195,CAMP023,2024-09-07,592.8,Check,Refunded
DON01214,D0276,CAMP021,2020-08-13,1343.62,Credit Card,Completed
DON01215,D0670,CAMP014,2022-12-09,4953.17,Cash,Failed
DON01216,D0808,CAMP002,2021-02-01,646.81,Credit Card,Completed
DON01217,D0193,CAMP012,2024-10-16,843.52,Check,Completed
DON01218,D0773,CAMP024,2021-01-09,1555.71,Credit Card,Completed
DON01219,D0667,CAMP024,2025-01-25,463.86,Online,Completed
DON01220,D0776,CAMP010,2022-01-20,2181.51,Check,Refunded
DON01221,D0272,CAMP015,2023-08-26,3495.25,Online,Failed
DON01222,D0390,CAMP006,2022-11-24,1911.26,Online,Refunded
DON01223,D0527,CAMP009,2021-09-14,735.08,Cash,Refunded
DON01224,D0211,CAMP023,2025-05-23,807.6,Credit Card,Completed
DON01225,D0094,CAMP001,2024-06-04,787.25,Cash,Refunded
DON01226,D0753,CAMP006,2022-11-11,763.61,Online,Refunded
DON01227,D0432,CAMP015,2022-01-28,1678.5,Cash,Completed
DON01228,D0851,CAMP005,2024-11-20,2055.36,Credit Card,Completed
DON01229,D0765,CAMP017,2024-08-04,3734.1,Online,Refunded
DON01230,D0552,CAMP004,2020-10-03,424.36,Check,Refunded
DON01231,D0114,CAMP001,2023-08-04,225.66,Online,Refunded
DON01232,D0068,CAMP012,2021-07-01,206.3,Online,Refunded
DON01233,D0431,CAMP002,2020-09-03,789.29,Cash,Completed
DON01234,D0312,CAMP018,2020-05-28,4303.58,Credit Card,Completed
DON01235,D0185,CAMP002,2023-04-20,4198.0,Online,Failed
DON01236,D0066,CAMP018,2020-12-21,176.85,Credit Card,Failed
DON01237,D0573,CAMP007,2020-12-12,3889.54,Check,Refunded
DON01238,D0163,CAMP020,2023-03-18,4782.28,Check,Failed
DON01239,D0959,CAMP022,2022-12-24,2143.63,Cash,Failed
DON01240,D0744,CAMP007,2024-03-02,932.0,Online,Completed
DON01241,D0940,CAMP007,2022-08-26,4857.37,Credit Card,Refunded
DON01242,D0061,CAMP011,2020-08-02,4351.21,Credit Card,Failed
DON01243,D0639,CAMP001,2025-04-14,1203.19,Check,Failed
DON01244,D0706,CAMP012,2023-05-02,3183.86,Credit Card,Refunded
DON01245,D0812,CAMP023,2021-04-02,2427.53,Check,Failed
DON01246,D0921,CAMP004,2021-08-10,1585.02,Online,Refunded
DON01247,D0151,CAMP024,2022-11-23,984.88,Online,Completed
DON01248,D0353,CAMP007,2022-10-22,1850.54,Cash,Refunded
DON01249,D0825,CAMP021,2024-05-23,378.41,Cash,Refunded
DON01250,D0956,CAMP013,2021-10-01,3138.46,Cash,Completed
DON01251,D0275,CAMP022,2021-03-03,3209.66,Credit Card,Completed
DON01252,D0899,CAMP008,2021-09-13,3534.91,Credit Card,Failed
DON01253,D0281,CAMP005,2024-10-26,2285.27,Check,Failed
DON01254,D0958,CAMP008,2024-10-24,3040.04,Credit Card,Completed
DON01255,D0440,CAMP020,2023-07-19,4998.86,Credit Card,Failed
DON01256,D0242,CAMP020,2022-11-29,3483.64,Credit Card,Failed
DON01257,D0954,CAMP008,2022-01-21,3996.08,Online,Refunded
DON01258,D0403,CAMP013,2023-04-14,4131.83,Credit Card,Completed
DON01259,D0474,CAMP022,2021-02-09,56.68,Cash,Completed
DON01260,D0346,CAMP005,2022-01-07,3088.19,Cash,Failed
DON01261,D0580,CAMP017,2022-07-13,87.98,Cash,Refunded
DON01262,D0817,CAMP009,2023-10-24,2489.17,Credit Card,Completed
DON01263,D0207,CAMP012,2021-08-28,1309.08,Cash,Completed
DON01264,D0566,CAMP022,2020-10-16,4105.87,Check,Failed
DON01265,D0836,CAMP012,2021-12-03,1574.8,Cash,Refunded
DON01266,D0111,CAMP010,2023-08-14,2537.28,Online,Failed
DON01267,D0344,CAMP022,2021-11-03,2050.73,Cash,Failed
DON01268,D0159,CAMP015,2023-04-25,4922.05,Check,Failed
DON01269,D0196,CAMP009,2022-02-10,2189.18,Online,Refunded
DON01270,D0401,CAMP005,2025-03-16,3277.67,Online,Failed
DON01271,D0688,CAMP014,2022-08-09,1824.54,Credit Card,Refunded
DON01272,D0358,CAMP011,2023-06-23,2660.52,Check,Failed
DON01273,D0637,CAMP008,2025-01-06,3743.28,Cash,Failed
DON01274,D0242,CAMP005,2020-12-11,1038.13,Credit Card,Refunded
DON01275,D0220,CAMP025,2023-02-21,2753.75,Credit Card,Completed
DON01276,D0862,CAMP014,2023-12-11,2446.32,Online,Completed
DON01277,D0793,CAMP011,2023-05-16,99.6,Credit Card,Refunded
DON01278,D0141,CAMP022,2024-03-04,2769.01,Cash,Failed
DON01279,D0376,CAMP008,2021-10-26,1419.71,Online,Failed
DON01280,D0636,CAMP018,2023-01-23,2615.04,Online,Refunded
DON01281,D0681,CAMP020,2024-04-14,640.8,Cash,Refunded
DON01282,D0257,CAMP014,2024-12-25,4625.67,Online,Failed
DON01283,D0559,CAMP020,2024-10-31,3871.21,Cash,Refunded
DON01284,D0546,CAMP022,2023-04-20,2860.68,Cash,Failed
DON01285,D0256,CAMP022,2023-06-03,2758.21,Cash,Completed
DON01286,D0400,CAMP020,2023-07-26,103.33,Cash,Refunded
DON01287,D0948,CAMP020,2024-11-04,4305.48,Online,Failed
DON01288,D0849,CAMP012,2022-01-24,4327.45,Credit Card,Refunded
DON01289,D0669,CAMP024,2023-03-09,1718.34,Credit Card,Completed
DON01290,D0418,CAMP006,2024-07-04,2018.58,Online,Completed
DON01291,D0237,CAMP021,2022-03-09,3101.16,Cash,Completed
DON01292,D0048,CAMP017,2022-02-17,47.66,Cash,Refunded
DON01293,D0584,CAMP023,2022-03-03,225.12,Online,Refunded
DON01294,D0585,CAMP001,2023-08-01,2287.87,Online,Failed
DON01295,D0301,CAMP018,2025-02-28,1364.32,Check,Failed
DON01296,D0196,CAMP010,2025-04-25,3533.91,Check,Failed
DON01297,D0495,CAMP015,2022-08-23,2241.95,Check,Refunded
DON01298,D0708,CAMP010,2024-01-10,965.09,Check,Failed
DON01299,D0338,CAMP005,2024-07-29,4626.17,Check,Failed
DON01300,D0769,CAMP015,2023-10-30,1486.0,Cash,Refunded
DON01301,D0815,CAMP002,2020-12-14,4098.08,Credit Card,Refunded
DON01302,D0604,CAMP007,2024-08-04,4592.34,Online,Failed
DON01303,D0380,CAMP018,2024-10-31,1174.73,Credit Card,Failed
DON01304,D0686,CAMP018,2020-07-30,1911.52,Credit Card,Failed
DON01305,D0231,CAMP003,2021-09-10,4148.75,Online,Failed
DON01306,D0265,CAMP019,2024-05-29,59.0,Cash,Completed
DON01307,D0721,CAMP018,2024-02-11,3305.69,Cash,Failed
DON01308,D0133,CAMP003,2021-10-22,4710.86,Credit Card,Completed
DON01309,D0893,CAMP021,2023-01-28,4862.15,Credit Card,Failed
DON01310,D0363,CAMP019,2022-03-07,474.43,Cash,Refunded
DON01311,D0501,CAMP025,2022-05-08,3826.9,Online,Completed
DON01312,D0443,CAMP019,2025-01-16,1542.69,Check,Completed
DON01313,D0278,CAMP024,2023-02-09,268.61,Check,Failed
DON01314,D0521,CAMP010,2025-01-15,2196.68,Check,Refunded
DON01315,D0533,CAMP021,2020-10-03,3899.88,Cash,Failed
DON01316,D0028,CAMP017,2020-05-31,3026.64,Credit Card,Failed
DON01317,D0083,CAMP014,2022-01-14,500.16,Credit Card,Completed
DON01318,D0890,CAMP001,2021-12-24,3785.41,Check,Completed
DON01319,D0996,CAMP011,2020-11-21,4782.12,Online,Refunded
DON01320,D0048,CAMP001,2025-05-04,2719.67,Credit Card,Failed
DON01321,D0081,CAMP024,2022-11-30,1658.71,Check,Failed
DON01322,D0827,CAMP018,2025-03-06,416.17,Check,Completed
DON01323,D0115,CAMP008,2022-01-25,1174.51,Check,Completed
DON01324,D0951,CAMP005,2024-08-23,3282.66,Online,Refunded
DON01325,D0658,CAMP023,2025-03-25,114.81,Check,Completed
DON01326,D0031,CAMP013,2021-02-28,2456.7,Cash,Refunded
DON01327,D0150,CAMP022,2023-06-01,3406.87,Credit Card,Refunded
DON01328,D0829,CAMP013,2021-05-21,4267.15,Credit Card,Refunded
DON01329,D0771,CAMP002,2023-07-29,3450.38,Cash,Refunded
DON01330,D0873,CAMP010,2021-01-10,2224.81,Online,Refunded
DON01331,D0006,CAMP020,2021-12-08,2845.39,Online,Completed
DON01332,D0042,CAMP001,2022-05-16,3658.46,Cash,Refunded
DON01333,D0163,CAMP018,2023-11-03,257.11,Online,Refunded
DON01334,D0861,CAMP001,2024-09-29,4913.62,Check,Failed
DON01335,D0426,CAMP014,2025-05-09,556.39,Credit Card,Failed
DON01336,D0577,CAMP010,2024-12-31,4330.37,Credit Card,Failed
DON01337,D0523,CAMP002,2021-04-02,3632.94,Credit Card,Failed
DON01338,D0618,CAMP015,2023-07-05,1330.16,Credit Card,Completed
DON01339,D0079,CAMP022,2021-12-29,3877.92,Cash,Completed
DON01340,D0110,CAMP014,2025-05-14,2166.02,Check,Failed
DON01341,D0577,CAMP011,2025-05-11,2720.47,Check,Refunded
DON01342,D0269,CAMP018,2022-03-19,3036.93,Cash,Refunded
DON01343,D0071,CAMP009,2022-02-26,725.53,Credit Card,Completed
DON01344,D0648,CAMP002,2023-04-09,4062.31,Check,Completed
DON01345,D0881,CAMP010,2024-08-27,3262.7,Credit Card,Failed
DON01346,D0676,CAMP006,2022-02-12,3945.36,Cash,Refunded
DON01347,D0075,CAMP002,2024-05-10,4092.37,Check,Refunded
DON01348,D0947,CAMP005,2020-08-29,4497.7,Credit Card,Failed
DON01349,D0860,CAMP013,2024-02-10,4177.71,Cash,Refunded
DON01350,D0105,CAMP001,2022-04-19,2115.39,Cash,Failed
DON01351,D0764,CAMP024,2024-12-06,2791.27,Online,Failed
DON01352,D0428,CAMP001,2024-11-11,4271.54,Check,Completed
DON01353,D0507,CAMP025,2022-11-04,2441.49,Online,Refunded
DON01354,D0376,CAMP025,2023-08-16,1926.16,Check,Refunded
DON01355,D0084,CAMP025,2024-11-26,11.31,Cash,Completed
DON01356,D0678,CAMP022,2022-06-12,2945.31,Check,Completed
DON01357,D0020,CAMP023,2022-06-26,1800.22,Check,Failed
DON01358,D0925,CAMP022,2021-07-26,2344.33,Cash,Completed
DON01359,D0221,CAMP021,2022-11-07,632.2,Cash,Refunded
DON01360,D0649,CAMP013,2022-09-02,3697.06,Check,Failed
DON01361,D0783,CAMP025,2023-03-08,623.71,Credit Card,Refunded
DON01362,D0382,CAMP007,2023-05-05,1518.79,Cash,Completed
DON01363,D0452,CAMP005,2023-07-06,2427.43,Online,Failed
DON01364,D0422,CAMP004,2025-05-11,312.38,Cash,Completed
DON01365,D0924,CAMP016,2023-10-30,3952.88,Credit Card,Failed
DON01366,D0782,CAMP021,2022-07-30,1343.45,Cash,Refunded
DON01367,D0606,CAMP023,2023-03-09,884.16,Check,Refunded
DON01368,D0411,CAMP004,2024-10-10,432.66,Credit Card,Failed
DON01369,D0289,CAMP016,2021-03-04,2033.24,Credit Card,Failed
DON01370,D0752,CAMP002,2021-12-05,1883.63,Credit Card,Completed
DON01371,D0176,CAMP013,2023-09-01,2996.68,Cash,Refunded
DON01372,D0719,CAMP019,2022-03-10,2288.63,Online,Failed
DON01373,D0373,CAMP002,2022-12-30,3841.51,Credit Card,Refunded
DON01374,D0424,CAMP007,2022-02-16,2121.91,Check,Completed
DON01375,D0824,CAMP001,2020-06-04,2869.86,Check,Refunded
DON01376,D0846,CAMP009,2021-07-05,349.63,Online,Completed
DON01377,D0116,CAMP023,2023-02-13,3889.57,Online,Failed
DON01378,D0090,CAMP009,2023-10-03,4409.96,Online,Failed
DON01379,D0230,CAMP018,2023-06-30,4922.51,Check,Failed
DON01380,D0251,CAMP004,2020-07-19,2383.3,Credit Card,Completed
DON01381,D0120,CAMP004,2021-07-02,3314.44,Cash,Refunded
DON01382,D0668,CAMP010,2024-08-13,3742.53,Cash,Refunded
DON01383,D0201,CAMP010,2022-08-21,1587.87,Credit Card,Completed
DON01384,D0066,CAMP007,2023-06-15,4715.57,Cash,Completed
DON01385,D0685,CAMP023,2020-07-18,1569.48,Online,Failed
DON01386,D0923,CAMP010,2025-05-24,4346.57,Cash,Refunded
DON01387,D0261,CAMP016,2022-12-06,3485.84,Credit Card,Failed
DON01388,D0924,CAMP023,2024-02-23,14.58,Credit Card,Completed
DON01389,D0184,CAMP023,2022-06-19,1932.18,Check,Failed
DON01390,D0101,CAMP008,2024-11-18,142.87,Online,Failed
DON01391,D0523,CAMP021,2021-05-07,1450.9,Online,Completed
DON01392,D0295,CAMP012,2022-06-18,4722.39,Credit Card,Failed
DON01393,D0488,CAMP009,2020-11-01,1926.48,Credit Card,Completed
DON01394,D0061,CAMP010,2023-03-27,1707.33,Credit Card,Failed
DON01395,D0345,CAMP009,2021-03-29,1238.58,Cash,Failed
DON01396,D0285,CAMP014,2022-10-26,2020.11,Check,Completed
DON01397,D0135,CAMP025,2022-12-31,482.79,Cash,Failed
DON01398,D0812,CAMP005,2025-04-27,4392.47,Cash,Refunded
DON01399,D0599,CAMP006,2025-02-19,78.21,Online,Refunded
DON01400,D0883,CAMP024,2024-02-01,4242.91,Credit Card,Failed
DON01401,D0931,CAMP017,2023-09-03,1513.08,Online,Refunded
DON01402,D0705,CAMP013,2021-10-04,2098.0,Check,Completed
DON01403,D0254,CAMP013,2021-05-11,2141.49,Credit Card,Failed
DON01404,D0534,CAMP017,2023-10-02,3526.48,Online,Failed
DON01405,D0408,CAMP007,2020-06-24,1229.3,Online,Failed
DON01406,D0226,CAMP019,2020-11-07,957.29,Check,Completed
DON01407,D0956,CAMP014,2024-05-31,3424.73,Cash,Failed
DON01408,D0552,CAMP013,2025-03-10,3919.29,Online,Refunded
DON01409,D0185,CAMP022,2025-05-08,1776.14,Cash,Refunded
DON01410,D0559,CAMP008,2024-05-26,2871.5,Check,Completed
DON01411,D0180,CAMP015,2020-08-15,2512.08,Cash,Refunded
DON01412,D0981,CAMP025,2022-03-02,3872.42,Check,Refunded
DON01413,D0053,CAMP024,2022-12-21,1697.11,Credit Card,Failed
DON01414,D0093,CAMP008,2021-08-29,2953.79,Credit Card,Refunded
DON01415,D0058,CAMP013,2021-05-22,1913.44,Cash,Completed
DON01416,D0486,CAMP021,2022-02-04,30.08,Credit Card,Failed
DON01417,D0441,CAMP015,2025-01-02,2308.61,Online,Completed
DON01418,D0792,CAMP002,2021-04-08,902.68,Cash,Refunded
DON01419,D0988,CAMP010,2022-06-11,4008.88,Check,Refunded
DON01420,D0686,CAMP019,2023-06-13,1355.06,Check,Failed
DON01421,D0790,CAMP020,2023-04-05,2244.97,Check,Failed
DON01422,D0074,CAMP003,2022-10-03,624.88,Cash,Completed
DON01423,D0427,CAMP017,2025-01-27,4119.61,Credit Card,Refunded
DON01424,D0377,CAMP016,2020-11-17,2023.77,Credit Card,Completed
DON01425,D0019,CAMP004,2020-07-24,3038.52,Credit Card,Completed
DON01426,D0380,CAMP025,2022-06-06,1375.37,Online,Failed
DON01427,D0905,CAMP014,2021-06-11,673.64,Cash,Failed
DON01428,D0450,CAMP007,2025-03-17,305.47,Credit Card,Refunded
DON01429,D0317,CAMP023,2020-06-23,844.49,Check,Refunded
DON01430,D0223,CAMP008,2024-12-15,1429.26,Cash,Completed
DON01431,D0608,CAMP024,2023-05-26,2993.84,Online,Completed
DON01432,D0738,CAMP019,2024-03-08,3965.6,Check,Completed
DON01433,D0881,CAMP006,2025-01-03,3872.07,Credit Card,Failed
DON01434,D0228,CAMP024,2021-09-25,3634.62,Credit Card,Failed
DON01435,D0055,CAMP019,2023-02-28,3207.43,Online,Completed
DON01436,D0944,CAMP015,2023-04-15,2266.66,Online,Completed
DON01437,D0680,CAMP019,2024-01-18,110.27,Check,Refunded
DON01438,D0091,CAMP012,2022-07-10,3711.02,Online,Completed
DON01439,D0214,CAMP001,2020-10-14,2378.84,Cash,Refunded
DON01440,D0676,CAMP015,2024-01-30,2659.2,Credit Card,Refunded
DON01441,D0370,CAMP019,2024-03-21,3049.74,Check,Completed
DON01442,D0268,CAMP011,2023-01-16,198.29,Cash,Completed
DON01443,D0653,CAMP007,2025-05-08,4902.66,Online,Refunded
DON01444,D0665,CAMP014,2022-02-11,2740.5,Credit Card,Refunded
DON01445,D0339,CAMP007,2021-02-18,235.97,Check,Completed
DON01446,D0503,CAMP004,2022-07-16,740.18,Credit Card,Failed
DON01447,D0142,CAMP005,2021-10-31,789.86,Credit Card,Failed
DON01448,D0032,CAMP007,2023-05-28,2163.57,Online,Refunded
DON01449,D0026,CAMP008,2024-01-23,2586.74,Cash,Refunded
DON01450,D0544,CAMP011,2023-02-27,4508.25,Online,Completed
DON01451,D0519,CAMP006,2022-09-29,3512.13,Credit Card,Refunded
DON01452,D0150,CAMP024,2022-02-13,1788.78,Online,Failed
DON01453,D0704,CAMP012,2021-06-02,2161.83,Credit Card,Refunded
DON01454,D0521,CAMP011,2021-06-13,3792.31,Online,Completed
DON01455,D0450,CAMP005,2024-04-04,3468.71,Cash,Completed
DON01456,D0449,CAMP004,2025-04-08,4018.73,Cash,Failed
DON01457,D0199,CAMP008,2021-01-21,943.4,Check,Failed
DON01458,D0567,CAMP008,2025-04-19,2578.74,Cash,Completed
DON01459,D0969,CAMP010,2023-07-21,4752.81,Online,Failed
DON01460,D0264,CAMP023,2020-09-18,3807.69,Online,Completed
DON01461,D0984,CAMP012,2021-05-15,1387.06,Credit Card,Completed
DON01462,D0408,CAMP012,2023-07-13,4027.38,Credit Card,Completed
DON01463,D0459,CAMP010,2023-03-20,3681.37,Credit Card,Failed
DON01464,D0165,CAMP022,2020-07-04,1127.33,Credit Card,Completed
DON01465,D0991,CAMP024,2021-04-23,1016.52,Cash,Failed
DON01466,D0351,CAMP004,2020-10-09,1630.38,Online,Completed
DON01467,D0595,CAMP004,2025-01-20,1608.12,Cash,Failed
DON01468,D0167,CAMP011,2024-08-06,4240.57,Check,Refunded
DON01469,D0325,CAMP018,2022-03-17,4595.86,Credit Card,Completed
DON01470,D0348,CAMP016,2024-05-24,593.16,Cash,Completed
DON01471,D0622,CAMP012,2025-05-05,727.23,Online,Refunded
DON01472,D0421,CAMP007,2024-05-02,294.34,Check,Completed
DON01473,D0711,CAMP006,2021-04-13,4028.35,Cash,Failed
DON01474,D0193,CAMP019,2023-08-11,3070.16,Credit Card,Completed
DON01475,D0162,CAMP021,2023-11-20,3594.54,Check,Completed
DON01476,D0245,CAMP014,2023-06-18,4070.6,Check,Completed
DON01477,D0759,CAMP003,2021-06-11,1306.92,Online,Completed
DON01478,D0898,CAMP007,2022-07-28,2244.22,Check,Completed
DON01479,D0429,CAMP017,2021-09-17,4356.87,Credit Card,Completed
DON01480,D0834,CAMP013,2023-10-09,3518.82,Check,Failed
DON01481,D0058,CAMP017,2020-09-30,4516.7,Check,Refunded
DON01482,D0423,CAMP015,2021-12-14,731.4,Credit Card,Failed
DON01483,D0968,CAMP022,2020-11-25,3943.9,Check,Completed
DON01484,D0038,CAMP005,2024-01-29,4873.67,Online,Completed
DON01485,D0137,CAMP002,2024-06-08,2429.91,Online,Refunded
DON01486,D0229,CAMP002,2020-07-14,4285.96,Credit Card,Refunded
DON01487,D0203,CAMP015,2021-11-11,745.42,Check,Refunded
DON01488,D0907,CAMP023,2022-01-02,3546.58,Cash,Completed
DON01489,D0174,CAMP018,2022-07-01,595.18,Cash,Refunded
DON01490,D0756,CAMP012,2020-08-23,3588.96,Online,Refunded
DON01491,D0985,CAMP025,2023-12-22,3648.17,Check,Completed
DON01492,D0012,CAMP001,2024-09-25,477.62,Cash,Completed
DON01493,D0975,CAMP020,2025-01-23,2677.74,Check,Failed
DON01494,D0417,CAMP021,2020-12-29,284.24,Cash,Completed
DON01495,D0505,CAMP002,2025-02-11,4125.52,Credit Card,Failed
DON01496,D0928,CAMP020,2020-09-26,4197.85,Credit Card,Refunded
DON01497,D0227,CAMP021,2021-06-06,2472.45,Check,Completed
DON01498,D0183,CAMP001,2022-02-01,3038.55,Cash,Failed
DON01499,D0156,CAMP001,2021-06-14,1325.75,Check,Refunded
DON01500,D0781,CAMP002,2022-07-25,1041.81,Cash,Refunded
DON01501,D0358,CAMP015,2022-11-14,4424.74,Credit Card,Refunded
DON01502,D0076,CAMP011,2024-10-10,509.03,Cash,Failed
DON01503,D0857,CAMP023,2022-01-14,3148.6,Check,Failed
DON01504,D0189,CAMP001,2024-05-02,2031.81,Check,Failed
DON01505,D0523,CAMP016,2021-07-03,4705.75,Cash,Completed
DON01506,D0303,CAMP003,2022-10-19,2682.6,Credit Card,Failed
DON01507,D0823,CAMP009,2021-01-08,4723.13,Online,Completed
DON01508,D0650,CAMP005,2021-01-16,2075.14,Online,Completed
DON01509,D0032,CAMP017,2021-02-26,3750.52,Check,Failed
DON01510,D0434,CAMP002,2023-11-04,24.66,Credit Card,Refunded
DON01511,D0539,CAMP002,2021-12-21,4577.29,Check,Failed
DON01512,D0947,CAMP021,2025-01-31,1350.07,Online,Refunded
DON01513,D0406,CAMP004,2021-06-17,1940.13,Credit Card,Completed
DON01514,D0933,CAMP004,2022-02-05,3096.34,Online,Refunded
DON01515,D0769,CAMP014,2024-03-21,2665.3,Online,Completed
DON01516,D0443,CAMP022,2020-11-13,1580.65,Cash,Refunded
DON01517,D0460,CAMP023,2023-08-18,1060.46,Credit Card,Refunded
DON01518,D0346,CAMP025,2024-12-05,1231.61,Online,Refunded
DON01519,D0069,CAMP020,2023-10-31,2675.69,Online,Failed
DON01520,D0599,CAMP017,2022-03-25,281.02,Cash,Completed
DON01521,D0282,CAMP009,2024-12-25,760.57,Check,Refunded
DON01522,D0327,CAMP018,2021-08-16,2556.54,Cash,Failed
DON01523,D0701,CAMP012,2023-06-07,1223.62,Online,Completed
DON01524,D0575,CAMP016,2023-02-08,3358.74,Online,Refunded
DON01525,D0484,CAMP024,2024-04-24,4957.35,Cash,Failed
DON01526,D0845,CAMP009,2021-04-15,4217.18,Credit Card,Refunded
DON01527,D0659,CAMP024,2023-05-06,1688.63,Credit Card,Failed
DON01528,D0381,CAMP020,2022-07-27,4838.94,Online,Completed
DON01529,D0153,CAMP019,2023-05-09,4765.63,Check,Refunded
DON01530,D0447,CAMP018,2023-10-29,1379.51,Credit Card,Refunded
DON01531,D0652,CAMP024,2022-04-19,4927.78,Online,Completed
DON01532,D0885,CAMP023,2021-02-03,4020.03,Online,Failed
DON01533,D0057,CAMP019,2025-02-19,3821.86,Check,Refunded
DON01534,D0076,CAMP022,2020-12-02,4326.19,Cash,Completed
DON01535,D0686,CAMP007,2021-05-27,1857.66,Check,Completed
DON01536,D0562,CAMP015,2022-12-17,1607.48,Credit Card,Completed
DON01537,D0350,CAMP024,2020-10-14,3185.68,Cash,Refunded
DON01538,D0904,CAMP020,2023-01-17,3111.35,Online,Failed
DON01539,D0579,CAMP010,2023-07-24,4961.18,Check,Failed
DON01540,D0102,CAMP003,2024-01-08,380.27,Credit Card,Completed
DON01541,D0871,CAMP020,2024-05-15,2219.59,Online,Refunded
DON01542,D0748,CAMP014,2020-11-07,2327.34,Check,Completed
DON01543,D0470,CAMP023,2022-09-18,1784.54,Cash,Completed
DON01544,D0643,CAMP007,2022-10-01,994.08,Credit Card,Refunded
DON01545,D0775,CAMP020,2022-12-07,983.91,Check,Failed
DON01546,D0061,CAMP022,2023-04-17,3106.31,Online,Completed
DON01547,D0612,CAMP015,2023-07-01,960.0,Credit Card,Failed
DON01548,D0612,CAMP017,2023-08-05,3734.76,Check,Failed
DON01549,D0121,CAMP019,2022-09-27,2338.66,Credit Card,Refunded
DON01550,D0688,CAMP022,2024-04-25,4741.51,Cash,Completed
DON01551,D0698,CAMP006,2023-02-10,693.98,Credit Card,Failed
DON01552,D0546,CAMP009,2024-09-20,2981.31,Online,Failed
DON01553,D0487,CAMP001,2023-12-12,498.31,Online,Refunded
DON01554,D0156,CAMP015,2021-08-07,299.92,Online,Completed
DON01555,D0771,CAMP006,2020-09-16,1586.1,Cash,Completed
DON01556,D0478,CAMP010,2020-11-04,742.05,Online,Failed
DON01557,D0500,CAMP002,2021-10-25,431.04,Check,Completed
DON01558,D0495,CAMP001,2023-11-23,665.95,Check,Completed
DON01559,D0009,CAMP020,2022-01-25,1969.98,Credit Card,Failed
DON01560,D0395,CAMP003,2021-10-03,3363.77,Online,Completed
DON01561,D0786,CAMP009,2022-06-21,2996.71,Cash,Completed
DON01562,D0310,CAMP006,2024-06-28,3989.75,Cash,Failed
DON01563,D0754,CAMP024,2024-03-07,3781.11,Online,Failed
DON01564,D0252,CAMP022,2020-05-31,2906.63,Credit Card,Refunded
DON01565,D0876,CAMP003,2024-01-02,1844.79,Credit Card,Failed
DON01566,D0841,CAMP009,2024-12-13,4645.77,Credit Card,Refunded
DON01567,D0271,CAMP024,2023-10-31,4158.9,Online,Refunded
DON01568,D0733,CAMP013,2024-03-21,4867.94,Cash,Completed
DON01569,D0706,CAMP008,2023-06-05,668.31,Online,Completed
DON01570,D0930,CAMP002,2023-05-07,4082.73,Check,Failed
DON01571,D0836,CAMP009,2020-07-15,1397.75,Online,Failed
DON01572,D0759,CAMP022,2022-03-30,4812.51,Check,Refunded
DON01573,D0237,CAMP022,2020-12-14,593.4,Cash,Failed
DON01574,D0922,CAMP005,2025-02-05,4146.45,Online,Refunded
DON01575,D0777,CAMP012,2022-01-06,2272.39,Check,Completed
DON01576,D0911,CAMP014,2024-04-09,3404.78,Online,Refunded
DON01577,D0975,CAMP006,2023-12-29,1067.15,Credit Card,Failed
DON01578,D0302,CAMP005,2022-02-11,4731.74,Cash,Completed
DON01579,D0997,CAMP005,2024-10-04,1498.74,Cash,Refunded
DON01580,D0315,CAMP014,2022-05-11,2638.46,Cash,Refunded
DON01581,D0682,CAMP017,2023-02-06,4973.68,Cash,Completed
DON01582,D0743,CAMP010,2023-07-29,2567.27,Online,Failed
DON01583,D0672,CAMP013,2024-09-03,1698.8,Credit Card,Completed
DON01584,D0127,CAMP016,2023-07-20,3700.59,Online,Refunded
DON01585,D0484,CAMP004,2020-07-07,738.33,Credit Card,Failed
DON01586,D0767,CAMP012,2024-01-03,1982.59,Check,Refunded
DON01587,D0544,CAMP001,2023-04-21,2249.13,Online,Completed
